Schoolnumber,Name,Province,SchoolLevel,District,Grant_Class,latitude,longitude
17973,BVUMIRA,Midlands,Primary,Kwekwe,P3,-19.09786,29.92969
17974,EDZAI MPUMELELO,Midlands,Primary,Kwekwe,P3,-18.96655,29.62405
17975,GRASSLANDS,Midlands,Primary,Kwekwe,P3,-19.0009,29.69696
17976,GUTSARUZHINJI,Midlands,Primary,Kwekwe,P3,-19.09797,30.13289
17977,HURUDZA,Midlands,Primary,Kwekwe,P3,-19.12602,29.83573
17978,KAGUVI,Midlands,Primary,Kwekwe,P3,-18.90361,30.13183
17979,KOTAMAI,Midlands,Primary,Kwekwe,P3,-18.7146,29.68488
17980,MAKORONGA,Midlands,Primary,Kwekwe,P3,-18.88243,28.98971
17981,MAYWOOD,Midlands,Primary,Kwekwe,P3,-18.84981,29.66975
17982,MELROSE,Midlands,Primary,Kwekwe,P3,-19.13653,29.73772
17983,NHAKAYEDU,Midlands,Primary,Kwekwe,P3,-18.74701,29.90188
17984,RIVERSIDE,Midlands,Primary,Kwekwe,P3,-18.87432,29.96457
17985,SIVUMA / LYNOS,Midlands,Primary,Kwekwe,P3,-19.06079,29.53379
17986,TAGWIREYI,Midlands,Primary,Kwekwe,P3,-19.08239,30.09829
17987,TAVANEVHU,Midlands,Primary,Kwekwe,P3,-18.77785,29.99414
17988,KUSHINGA,Midlands,Primary,Mberengwa,P3,-20.63571,29.84226
17989,IVHUKUVANHU,Midlands,Primary,Mberengwa,P3,-20.53626,29.97237
17990,DAMBASHOKO,Midlands,Primary,Mberengwa,P3,-20.39313,29.84794
17991,CHOMUKONDE,Midlands,Primary,Mberengwa,P3,-20.45581,29.81597
17992,CHOMUBHOBHO,Midlands,Primary,Mberengwa,P3,-20.59109,30.08075
17993,CHESHUMBA,Midlands,Primary,Mberengwa,P3,-20.66279,29.88456
17994,BUNGWE,Midlands,Primary,Mberengwa,P3,-20.37959,29.78832
17996,RUCHANYU,Midlands,Secondary,Shurugwi,S3,-19.84025,29.9661
17997,BWEREHWENGA,Midlands,Secondary,Shurugwi,S3,-19.74046,30.12486
17998,CHISHUKU,Midlands,Secondary,Chirumanzu,S3,-19.1791,30.19439
17999,CHIWODZA,Midlands,Secondary,Chirumanzu,S3,-19.17128,30.33508
18000,DANNY,Midlands,Secondary,Chirumanzu,S3,-18.95142,30.57559
18001,SIBANESEZWE,Bulawayo,Primary,Reigate,P1,-20.12741,28.60923
18002,MARANATHA ADVENTIST,Bulawayo,Primary,Imbizo,P1,,
18003,TSETSE ,Bulawayo,Primary,Khami,P3,-20.3089,28.38457
18004,AMASWAZI,Bulawayo,Primary,Khami,P2,-20.13324,28.48624
18005,NGWENYAMA PRIMARY SCHOOL,Bulawayo,Primary,Imbizo,P2,,
18006,COWDRAY PARK SECONDARY,Bulawayo,Secondary,Reigate,S3,-20.07878,28.52165
18007,MBUYAZWE,Bulawayo,Secondary,Khami,S3,-20.00637,28.47713
18008,MBONQANE,Bulawayo,Secondary,Khami,S3,-20.17337,28.28944
18009,MARANATHA S.D.A,Bulawayo,Secondary,Imbizo,S2,-20.19629,28.5355
18010,PREMIER HIGH ,Bulawayo,Secondary,Khami,S2,-20.16566,28.48622
18012,EMGANWINI SEC  SCHOOL,Bulawayo,Secondary,Imbizo,S2,-20.21282,28.51212
18013,KHAMI ,Bulawayo,Secondary,Khami,S3,-20.06465,28.39672
18014,GREEN GABLES,Bulawayo,Secondary,Khami,S1,-20.16033,28.42053
18015,AMAZON PRIMARY,Bulawayo,Primary,Imbizo,P1,,
18016,HAMARA-HOPE,Bulawayo,Primary,Khami,P3,-20.01445,28.30307
18017,EASTVIEW ,Bulawayo,Secondary,Imbizo,S2,-20.06539,28.38481
18018,EMSIZINI ,Bulawayo,Secondary,Imbizo,S3,-20.16816,28.7138
18020,COWDRAY PARK (VUKUZENZELE PRY),Bulawayo,Primary,Reigate,P2,,
18021,NKULUMANE 2,Bulawayo,Secondary,Imbizo,S2,-20.18026,28.49598
18022,SIZALENDABA,Bulawayo,Secondary,Khami,S3,-20.09655,28.45034
18023,TRUST ACADEMY BULAWAYO,Bulawayo,Secondary,Bulawayo Central,S1,,
18025,TROPICAL VINEYARD COLLEGE,Bulawayo,Secondary,Imbizo,S2,,
18026,SPECIS COLLEGE BULAWAYO,Bulawayo,Secondary,Bulawayo Central,S1,,
18029,THE SCIENCE INSTITUTE ,Bulawayo,Secondary,Bulawayo Central,S1,,
18030,ZIMBABWE COLLEGE,Bulawayo,Secondary,Bulawayo Central,S1,,
18032,GALAXY COLLEGE T/A (PACE COLLEGE),Bulawayo,Secondary,Bulawayo Central,S1,,
18033,PRECISE COLLEGE ,Bulawayo,Secondary,Bulawayo Central,S3,,
18034,TAUMOTAUNG ELITE HIGH,Bulawayo,Secondary,Imbizo,S1,,
18035,METHODIST COMMUNITY AND TRAINING CENTRE COLLEGE,Bulawayo,Secondary,Reigate,S3,,
18036,EXECUTIVE ASSISTANTS TRAINING CENTRE ,Bulawayo,Secondary,Reigate,S2,,
18037,EPIC COLLEGE,Bulawayo,Secondary,Khami,S2,,
18038,LIBERTY CHRISTIAN COLLEGE,Bulawayo,Secondary,Reigate,S2,,
18039,SKYS OF GOOD HOPE,Bulawayo,Secondary,Khami,S2,,
18040,HIGHER LEARNING CENTRE,Bulawayo,Secondary,Bulawayo Central,S1,,
18041,DENMARK TRAINING SERVICES,Bulawayo,Secondary,Bulawayo Central,S1,,
18043,FOUNDATION COLLEGE ANNEX,Bulawayo,Secondary,Bulawayo Central,S1,,
18046,PRESTIGE HIGH,Bulawayo,Secondary,Reigate,S3,,
18050,MANGWABI ,Bulawayo,Primary,Khami,P3,,
18051,PUMULA SOUTH SECONDARY,Bulawayo,Secondary,Khami,S2,,
18052,LUVEVE COLLEGE,Bulawayo,Secondary,Khami,S2,,
18054,HERENTALS LOBENGULA,Bulawayo,Secondary,Bulawayo Central,S1,,
18055,HERENTALS GEORGE SILUNDIKA,Bulawayo,Secondary,Bulawayo Central,S2,,
18058,TSHEBETSHEBE ELEMENTARY ,Bulawayo,Primary,Khami,P2,,
18502,RIVERSIDE COLLEGE,Manicaland,Secondary,Mutasa,S1,,
18503,WESTWARD HO! PRIMARY SCHOOL,Manicaland,Primary,Chimanimani,P3,,
18504,EBENEZER SENIOR SCHOOL,Manicaland,Secondary,Makoni,S1,,
18506,MAHACHI PRIMARY SCHOOL,Manicaland,Primary,Chipinge,P3,,
18507,SINGIZI SECONDARY,Manicaland,Secondary,Chipinge,S3,,
18508,PRECIOUS MOMENTS PRE-SCHOOL,Bulawayo,Primary,Imbizo,P1,,
18509,MARYROSE LEARNING CENTRE,Bulawayo,Secondary,Imbizo,S2,,
18510,AGAPE COLLEGE,Bulawayo,Secondary,Imbizo,S2,,
18511,BLUEBELL ECD CENTRE,Bulawayo,Primary,Imbizo,P1,,
18591,UKUHLUMA UGANDA MARTYRS PRE SCHOOLS,Bulawayo,Primary,Khami,P3,,
18592,OLD LUVEVE PRE SCHOOL,Bulawayo,Primary,Khami,P2,,
18593,EBENEZER PRE SCHOOL,Bulawayo,Primary,Khami,P2,,
18594,ST LUKES PRE SCHOOL (PUMULA ANGLICAN CHURCH),Bulawayo,Primary,Khami,P3,,
18596,KIDS TRUST MOTHER DAY CARE CENTRE,Bulawayo,Primary,Khami,P2,,
18598,GOD'S GRACE PRE SCHOOL,Bulawayo,Primary,Khami,P2,,
18600,MICKEY AND MINNIES,Bulawayo,Primary,Bulawayo Central,P2,,
22000,PINKROSE JUNIOR SCHOOL,Manicaland,Primary,Mutasa,P3,,
32211,FUTURES HIGH  ACADEMY,Manicaland,Secondary,Makoni,S2,,
9309,GOOD CARE ECD,Mashonaland West,Primary,Chegutu,P1,,
9311,DAVID MASCOTT COUNTRY,Mashonaland West,Primary,Chegutu,P1,,
9313,INTELLECT PRIVATE PRIMARY,Mashonaland West,Primary,Chegutu,P1,,
7277,SPRINGVALE SECONDARY,Mashonaland East,Secondary,Goromonzi,S2,,
12979,AMR SISTERS SECONDARY,Matabeleland North,Secondary,Lupane,S3,,
9314,APPLE VALLEY,Mashonaland West,Primary,Makonde,P3,,
9315,KUWIRIRANA CHRISTIAN ACADEMY,Mashonaland West,Primary,Makonde,P3,,
9316,EDEN CHRISTIAN ACADEMY,Mashonaland West,Primary,Makonde,P2,,
7276,LEDVENT COLLEGE,Mashonaland East,Secondary,Marondera,S3,,
18525,ONCE UPON A CHILD PRE-SCHOOL,Bulawayo,Primary,Bulawayo Central,P1,,
18529,CHILDREN'S DREAM HOUSE ECD CENTRE,Bulawayo,Primary,Bulawayo Central,P1,,
18531,NEWTON PRE PREP,Bulawayo,Primary,Bulawayo Central,P1,,
18533,MOMMY'S DAY CARE CENTRE,Bulawayo,Primary,Bulawayo Central,P1,,
18535,BALFOUR CRECHE,Bulawayo,Primary,Bulawayo Central,P1,,
18540,PETER PAN NURSERY SCHOOL (FIFE STREET),Bulawayo,Primary,Bulawayo Central,P1,,
18541,BIZZY BEE NURSERY SCHOOL,Bulawayo,Primary,Bulawayo Central,P3,,
18542,STK PARADISE DAY CARE,Bulawayo,Primary,Bulawayo Central,P1,,
1569,NEWLIGHT COLLEGE,Harare,Secondary,Chitungwiza,S2,,
1580,WINDSOR SCHOOL OF EXCELLENCE,Harare,Secondary,Northern Central,S3,,
1579,OXFORD,Harare,Secondary,Mbare Hatfield,S2,,
18568,KIDS PARADISE,Bulawayo,Primary,Khami,P2,,
18569,DEEPERLIFE,Bulawayo,Primary,Khami,P1,,
18572,HAPPY FACES PRE SCHOOL,Bulawayo,Primary,Khami,P2,,
18576,FAIRLANDS,Bulawayo,Primary,Khami,P2,,
18549,LOBENGULA ECD CENTRE,Bulawayo,Primary,Mzilikazi,P3,,
18550,PELENDABA ECD CENTRE,Bulawayo,Primary,Mzilikazi,P2,,
18551,MAGWEGWE OLD ECD CENTRE,Bulawayo,Primary,Mzilikazi,P2,,
18560,UCCSA BONGANI PRE SCHOOL,Bulawayo,Primary,Mzilikazi,P2,,
9319,RIMUKA GOVERNMENT,Mashonaland West,Primary,Sanyati,P3,,
9318,GREENVALE ACADEMY,Mashonaland West,Secondary,Mhondoro Ngezi,S1,,
5649,EDEN GRACELAND PRIMARY,Mashonaland Central,Primary,Bindura,P3,,
5650,TRIPPLE TEE PRIMARY,Mashonaland Central,Primary,Bindura,P3,,
5651,LITTLE LILLY,Mashonaland Central,Primary,Bindura,P1,,
5652,EVENSHA,Mashonaland Central,Primary,Bindura,P3,,
5653,EDEN GRACELAND SECONDARY,Mashonaland Central,Secondary,Bindura,S2,,
9310,MARCHWOOD SENIOR,Mashonaland West,Secondary,Chegutu,S3,,
9312,KNOWE COMMUNITY COLLEGE,Mashonaland West,Secondary,Chegutu,S3,,
15998,MTORA,Midlands,Primary,Gokwe North,P3,,
15999,DOMINION DESTINY ECD,Midlands,Primary,Gokwe North,P3,,
11261,CONICAL TOWER ACADEMY,Masvingo,Primary,Masvingo,P2,,
5656,T & T INFANT SCHOOL,Mashonaland Central,Primary,Mazowe,P1,,
5657,GREATER LIGHT,Mashonaland Central,Primary,Mazowe,P2,,
5658,JUMPING TOTS,Mashonaland Central,Primary,Mazowe,P3,,
5659,SHINING STAR ECD,Mashonaland Central,Primary,Mazowe,P3,,
5660,RAINBOW STARS ECD CENTRE,Mashonaland Central,Primary,Mazowe,P3,,
5661,LITTLE ANGELS ECD CENTRE,Mashonaland Central,Primary,Mazowe,P3,,
5654,MURONGWE SECONDARY,Mashonaland Central,Secondary,Mt. Darwin,S3,,
1999,NYAMUSAMBA,Manicaland,Primary,Mutasa,P3,,
15994,BRIGHT MINDS ECD CENTRE,Midlands,Primary,Zvishavane,P3,,
18517,FAITH CHRISTIAN COLLEGE,Bulawayo,Secondary,Bulawayo Central,S2,,
18523,BALFOUR TOO CRECHE,Bulawayo,Primary,Bulawayo Central,P2,,
18526,BUILDING BLOCKS PRE SCHOOL,Bulawayo,Primary,Bulawayo Central,P2,,
18527,COME AND PLAY PRE SCHOOL,Bulawayo,Primary,Bulawayo Central,P1,,
18528,KIDDIES COTTAGE ECD,Bulawayo,Primary,Bulawayo Central,P3,,
18530,TODDLERS'  UNIVERSITY 1,Bulawayo,Primary,Bulawayo Central,P1,,
18534,TODDLELERS' UNIVERSITY 2,Bulawayo,Primary,Bulawayo Central,P1,,
18536,SNOWY NURSERY SCHOOL,Bulawayo,Primary,Bulawayo Central,P1,,
18537,ADOLF SCMITT NURSERY,Bulawayo,Primary,Bulawayo Central,P2,,
18590,NAZARENE NURSERY SCHOOL,Bulawayo,Primary,Bulawayo Central,P1,,
1568,BERVERLY HILLS COLLEGE,Harare,Secondary,Chitungwiza,S2,,
1570,GOLDEN KIDS INFANT SCHOOL,Harare,Primary,Glenview Mufakose,P2,,
1571,KIDDY KAMP INFANT SCHOOL,Harare,Primary,Glenview Mufakose,P2,,
1572,ROYAL COMFORT ,Harare,Primary,Glenview Mufakose,P3,,
1583,HERENTALS COLLEGE MABVUKU,Harare,Secondary,Mabvuku Tafara,S2,,
1591,FORWARD EVER JUNIOR ,Harare,Primary,Mabvuku Tafara,P2,,
1592,CHADASH JUNIOR,Harare,Primary,Mabvuku Tafara,P3,,
1546,THE CRADLE INFANT SCHOOL,Harare,Primary,Northern Central,P2,,
1547,FIRM FOUNDATION,Harare,Primary,Northern Central,P1,,
1548,BORROWDALE ACADEMY,Harare,Secondary,Northern Central,S1,,
1549,FORTCODE COLLEGE,Harare,Secondary,Northern Central,S2,,
1550,THE LEARNING PLANET (DERSHON INVESTMENTS P/L),Harare,Primary,Northern Central,P2,,
1589,FRIENDSHIP HIGH SCHOOL,Harare,Secondary,Northern Central,S1,,
18578,WASC EARLY LEARNING CENTRE,Bulawayo,Primary,Reigate,P2,,
18579,HIGHWAY PRE SCHOOL,Bulawayo,Primary,Reigate,P2,,
18581,EUNOR GUTI ACADEMY,Bulawayo,Secondary,Reigate,S3,,
18582,GERAR INSTITUTE OF LEARNING,Bulawayo,Secondary,Reigate,S2,,
18583,HONOURS ACADEMY COLLEGE,Bulawayo,Secondary,Reigate,S2,,
18584,FEELIT INSTITUTE,Bulawayo,Secondary,Reigate,S2,,
18565,PASSIONATE AIMS ECD CENTRE,Bulawayo,Primary,Khami,P2,,
18570,PUMULA OLD ECD CENTRE,Bulawayo,Primary,Khami,P2,,
18571,MAGWEGWE WEST ECD CENTRE,Bulawayo,Primary,Khami,P2,,
18573,GWABALANDA ECD CENTRE,Bulawayo,Primary,Khami,P3,,
18574,KIDS LOVERS PRE SCHOOL,Bulawayo,Primary,Khami,P3,,
18575,ARISE AND SHINE PRE SCHOOL,Bulawayo,Primary,Khami,P2,,
18577,A & J PRE SCHOOL,Bulawayo,Primary,Khami,P2,,
18513,GOLDEN EDUCARE NURSERY,Bulawayo,Primary,Imbizo,P2,,
18514,NKETA 6 PRE-SCHOOL,Bulawayo,Primary,Imbizo,P1,,
18580,PRINCESS MARGARET,Bulawayo,Primary,Imbizo,P2,,
18520,BRETREN PRE-SCHOOL,Bulawayo,Primary,Mzilikazi,P2,,
18521,THE UNITED METHODIST UMC,Bulawayo,Primary,Mzilikazi,P2,,
18532,SIBONISO ECD CENTRE,Bulawayo,Primary,Mzilikazi,P2,,
18543,MABUTWENI ECD CENTRE,Bulawayo,Primary,Mzilikazi,P2,,
18544,ZAMANI SIYEPHAMBILI ECD,Bulawayo,Primary,Mzilikazi,P3,,
18545,UNITED PRINCE AND PRINCESS,Bulawayo,Primary,Mzilikazi,P2,,
18546,ASSEMBILIES OF GOD ECD CENTRE,Bulawayo,Primary,Mzilikazi,P2,,
18547,HAPPY BUNNIES PRE SCHOOL NJUBE,Bulawayo,Primary,Mzilikazi,P2,,
18552,LITTLE ANGELS 1,Bulawayo,Primary,Mzilikazi,P2,,
18553,ROYAL PRE SCHOOL,Bulawayo,Primary,Mzilikazi,P2,,
18555,PUMULA EAST PRE SCHOOL,Bulawayo,Primary,Mzilikazi,P2,,
18557,KIDS UNIVERSITY ECD CENTRE,Bulawayo,Primary,Mzilikazi,P2,,
18559,RESCUE PRE SCHOOL,Bulawayo,Primary,Mzilikazi,P2,,
18561,TSHABALALA ECD,Bulawayo,Primary,Mzilikazi,P2,,
18563,HELPING HAND PRE SCHOOL,Bulawayo,Primary,Mzilikazi,P2,,
18564,JABULANI ECD CENTRE,Bulawayo,Primary,Mzilikazi,P2,,
18586,EMMANUEL LIGHT COLLEGE,Bulawayo,Secondary,Mzilikazi,S2,,
9320,MARANATHA CHRISTIAN,Mashonaland West,Secondary,Sanyati,S1,,
9308,REGIS BRIDGE,Mashonaland West,Primary,Mhondoro Ngezi,P3,,
15992,MARIAN'S LITTLE ANGELS,Midlands,Primary,Zvishavane,P2,,
15993,HERENTALS COLLEGE,Midlands,Secondary,Zvishavane,S3,,
15995,LITTLE BEES MONTESSORI PRE-SCHOOL,Midlands,Primary,Zvishavane,P1,,
16000,CREATIVE MINDS ECD CENTRE,Midlands,Primary,Zvishavane,P1,,
18538,LITTLE HEARTS PRE-SCHOOL (TOTS ACADEMY),Bulawayo,Primary,Bulawayo Central,P1,,
18539,PETER PAN NURSERY SCHOOL,Bulawayo,Primary,Bulawayo Central,P1,,
1561,KIDS GARDEN INFANT SCHOOL,Harare,Primary,High Glen,P2,,
18558,BICC NKULUMANE PRE SCHOOL,Bulawayo,Primary,Mzilikazi,P2,,
1560,JAIROS JIRI SPECIAL SECONDARY SCHOOL,Harare,Secondary,High Glen,S2,,
1582,DIRECT CONTACT JUNIOR SCHOOL,Harare,Primary,Mabvuku Tafara,P3,,
15996,SEBANGA ADVENTIST PRIMARY,Midlands,Primary,Shurugwi,P3,,
15997,MALILIME,Midlands,Primary,Gokwe North,P3,,
15989,ST CLARET-CHIUTSI ,Midlands,Primary,Gokwe North,P3,,
18518,QUEEN ELIZABETH ADVENTIST,Bulawayo,Primary,Khami,P3,,
1956,HOBHOUSE PRIMARY,Manicaland,Primary,Mutare,P2,,
22005,FOUNTAIN OF HOPE PRE SCHOOL,Manicaland,Primary,Mutare,P2,,
22007,EARLY LEARNING CENTRE,Manicaland,Primary,Mutare,P2,,
22008,EVERSHINE PRE SCHOOL,Manicaland,Primary,Mutare,P2,,
22009,BRIGHT START LEARNING CENTRE,Manicaland,Primary,Mutare,P2,,
22010,MIGHTY SKILLS ECD CENTRE,Manicaland,Primary,Mutare,P2,,
22011,FIRST STEPS PRE-SCHOOL,Manicaland,Primary,Mutare,P1,,
22012,ALPHA AND OMEGA ECD CENTER,Manicaland,Primary,Mutare,P2,,
22013,MOTHER CARE ECD CENTRE,Manicaland,Primary,Mutare,P2,,
22014,ADVENTURE LEARNING CENTRE,Manicaland,Primary,Mutare,P2,,
22016,KIDS CASTLE,Manicaland,Primary,Mutare,P2,,
22017,PERFECT BEGINNERS PRE SCHOOL,Manicaland,Primary,Mutare,P2,,
22018,BLOSSOMS PRE SCHOOL,Manicaland,Primary,Mutare,P2,,
22019,EASTVILLE PREPARATORY SCHOOL,Manicaland,Primary,Mutare,P3,,
22021,MOUNTVIEW ECD CENTRE,Manicaland,Primary,Mutare,P1,,
22022,NEW BEGINNINGS PRE SCHOOL,Manicaland,Primary,Mutare,P2,,
22023,CANDLELIGHT ECD CENTRE,Manicaland,Primary,Mutare,P2,,
22025,TWINLINE PRE SCHOOL,Manicaland,Primary,Mutare,P2,,
22026,NAOMI PRE SCHOOL,Manicaland,Primary,Mutare,P2,,
22027,CREATIVE CHILDREN LEARNING CENTRE,Manicaland,Primary,Mutare,P2,,
22041,HOLYHOOD PRE SCHOOL YURAH,Manicaland,Primary,Mutare,P3,,
22043,BLESSED KIDS PRE SCHOOL,Manicaland,Primary,Mutare,P2,,
22044,FIRST STEPS PRE SCHOOL,Manicaland,Primary,Mutare,P1,,
1599,RUJEKO EDUCATIONAL TRUST,Harare,Primary,High Glen,P3,,
1606,GILGAL INFANT SCHOOL,Harare,Primary,High Glen,P3,,
1615,HATCLIFFE 3,Harare,Primary,Northern Central,P2,,
1605,ARISE AND SHINE CRECHE,Harare,Primary,Warren Park Mabelreign,P2,,
1610,JOYFUL BEGINNINGS,Harare,Primary,Warren Park Mabelreign,P1,,
1611,BENAIAH PRE-SCHOOL,Harare,Primary,Warren Park Mabelreign,P2,,
1612,LAND OF CANAAN JUNIOR,Harare,Primary,Warren Park Mabelreign,P2,,
1614,BUTTERFLY PRE-SCHOOL,Harare,Primary,Warren Park Mabelreign,P2,,
1616,MILES OF SMILES PRE-SCHOOL,Harare,Primary,Warren Park Mabelreign,P2,,
1617,BLESSED LITTLE DOLPHIN INFANT SCHOOL,Harare,Primary,Warren Park Mabelreign,P2,,
1626,CUTIES NURSERY AND PRESCHOOL,Harare,Primary,Warren Park Mabelreign,P1,,
1630,NAUCHATEL INFANTS AND PRE-SCHOOL,Harare,Primary,Warren Park Mabelreign,P1,,
18609,ANGELS PRIMARY,Bulawayo,Primary,Imbizo,P2,,
18611,MJB PRIMROSE PRE-SCHOOL,Bulawayo,Primary,Mzilikazi,P2,,
9324,ST AIDEN ECD CENTER,Mashonaland West,Primary,Sanyati,P3,,
4574,BINDURA EARLY CHILDHOOD DEVELOPMENT CENTRE,Mashonaland Central,Primary,Bindura,P1,,
1951,MUTEZO PRIMARY SCHOOL,Manicaland,Primary,Buhera,P3,,
1952,NEUNZE PRIMARY SCHOOL,Manicaland,Primary,Buhera,P3,,
17150,MVUMA KIDSNEST ECD,Midlands,Primary,Chirumanzu,P3,,
17162,KWAGOGO ECD CENTRE,Midlands,Primary,Gweru,P2,,
17164,GENESIS EARLY LEARNING CENTRE,Midlands,Primary,Gweru,P3,,
9327,JEHOVAH NISSI JUNIOR,Mashonaland West,Primary,Hurungwe,P2,,
9328,FORTRESS CHILDCARE ECD CENTRE (FCC),Mashonaland West,Primary,Hurungwe,P2,,
9334,NYAMUPANDA PRIMARY,Mashonaland West,Primary,Kariba,P3,,
17155,PAGE ACADEMY PRIMARY,Midlands,Primary,Kwekwe,P2,,
1957,AGAPE CHRISTIAN JUNIOR,Manicaland,Primary,Makoni,P2,,
1958,AMAZING INFANT,Manicaland,Primary,Makoni,P1,,
1960,BRIGHT BEGINNINGS ECD CENTRE,Manicaland,Primary,Makoni,P3,,
1961,CHRISTIAN CARE NURSERY,Manicaland,Primary,Makoni,P2,,
1962,DAWN ECD,Manicaland,Primary,Makoni,P1,,
1963,DIVINE GLORY ECD CENTER,Manicaland,Primary,Makoni,P1,,
1964,EASTRIDGE ECD CENTER,Manicaland,Primary,Makoni,P2,,
1966,FUTURES JUNIOR ECD,Manicaland,Primary,Makoni,P2,,
1967,GRADUATE ECD CENTRE,Manicaland,Primary,Makoni,P3,,
1968,GREATER HEIGHTS ECD,Manicaland,Primary,Makoni,P1,,
1969,HOUSEKEEPING ZIMBABWE ECD CENTRE,Manicaland,Primary,Makoni,P1,,
1970,KIDS CAVE ECD CENTRE,Manicaland,Primary,Makoni,P2,,
1971,KIDZ FOUNDATION,Manicaland,Primary,Makoni,P2,,
1972,LIGHTHOUSE ECD CENTRE,Manicaland,Primary,Makoni,P3,,
1973,LILY WAY ECD,Manicaland,Primary,Makoni,P2,,
1974,LITTLE ANGELS,Manicaland,Primary,Makoni,P1,,
1975,LITTLE GIGGLES ECD,Manicaland,Primary,Makoni,P1,,
1976,LITTLE STAR ECD CENTRE,Manicaland,Primary,Makoni,P1,,
1977,MORNING STAR ECD,Manicaland,Primary,Makoni,P1,,
1978,MOTHER'S TOUCH ECD,Manicaland,Primary,Makoni,P1,,
1979,PIXIELAND NURSERY SCHOOL,Manicaland,Primary,Makoni,P1,,
1980,OJECTA LITTLE TINY TOTS ECD,Manicaland,Primary,Makoni,P3,,
1982,ROYAL STARS ECD,Manicaland,Primary,Makoni,P2,,
1983,RUSAPE CENTRAL SDA,Manicaland,Primary,Makoni,P2,,
1984,STEINER ECD CENTRE,Manicaland,Primary,Makoni,P2,,
1985,SUNSHINE ECD CENTRE,Manicaland,Primary,Makoni,P1,,
1986,TINY TOTS,Manicaland,Primary,Makoni,P3,,
1987,ZURANGAHILLSIDE ACADEMY,Manicaland,Primary,Makoni,P3,,
1988,"LITTLE STAR ECD CENTRE, TSANGAGURU",Manicaland,Primary,Makoni,P2,,
